country,year,sex,iso2c,iso3c,region,capital,longitude,latitude,income,lending,youthpop,literacy,lifexp,pop,primedu,smoke,unemployed,obese,none,flag_smoke
Panama,1975,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,368326,NA,70.056,858837,724276,75531,NA,76436.493,All,missing
Panama,1974,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,361277,NA,69.448,835803,680254,75531,NA,NA,All,missing
Panama,1973,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,353726,NA,68.831,812982,644640,75531,NA,NA,All,missing
Panama,1972,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,345778,NA,68.217,790446,579211,75531,NA,NA,All,missing
Panama,1971,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,337594,NA,67.614,768289,526265,75531,NA,NA,All,missing
Panama,1970,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,329259,NA,67.033,746579,481938,75531,NA,NA,All,missing
Panama,1969,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,321052,NA,66.479,725369,NA,75531,NA,NA,All,missing
Panama,1968,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,312738,NA,65.952,704654,NA,75531,NA,NA,All,missing
Panama,1967,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,304306,NA,65.447,684418,NA,75531,NA,NA,All,missing
Panama,1966,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,295701,NA,64.961,664592,NA,75531,NA,NA,All,missing
Panama,1965,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,286914,NA,64.485,645154,NA,75531,NA,NA,All,missing
Panama,1964,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,278447,NA,64.009,626085,NA,75531,NA,NA,All,missing
Panama,1963,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,269923,NA,63.523,607431,NA,75531,NA,NA,All,missing
Panama,1962,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,261420,NA,63.02,589267,NA,75531,NA,NA,All,missing
Panama,1961,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,253014,NA,62.497,571675,NA,75531,NA,NA,All,missing
Panama,1960,Female,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,244747,NA,61.955,554733,NA,75531,NA,NA,All,missing
Panama,2019,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,580894,NA,NA,2126433,NA,232255,66409,NA,All,missing
Panama,2018,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,577355,1453961.9659851084,75.235,2092389,NA,232255,65931,NA,All,observed
Panama,2017,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,573406,NA,75.06,2058074,1862760,246921,63944,NA,All,missing
Panama,2016,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,569016,NA,74.894,2023946,NA,246921,58917,360262.38800000004,All,observed
Panama,2015,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,564165,NA,74.736,1990330,NA,262289,47828,344327.09,All,missing
Panama,2014,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,559847,NA,74.58,1957377,1919322,262289,43512,326881.959,All,observed
Panama,2013,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,555554,NA,74.422,1925033,1929791,282084,35016,311855.346,All,missing
Panama,2012,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,551169,NA,74.26,1893178,1910328,282084,37693,297228.946,All,observed
Panama,2011,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,546434,NA,74.096,1861634,1838826,300158,38908,284830.002,All,missing
Panama,2010,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,541194,1220816.4329223637,73.932,1830234,1721822,300158,52985,270874.63200000004,All,observed
Panama,2009,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,536551,NA,73.775,1798973,1766513,331780,53286,257253.13900000002,All,missing
Panama,2008,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,531447,NA,73.63,1767920,1729611,331780,46673,245740.88000000003,All,missing
Panama,2007,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,526088,NA,73.499,1737070,1640208,331780,45946,232767.38,All,observed
Panama,2006,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,520975,NA,73.381,1706430,1545986,331780,48070,221835.9,All,missing
Panama,2005,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,516436,NA,73.272,1676027,1563000,331780,49158,209503.375,All,missing
Panama,2004,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,511950,NA,73.167,1645867,1536257,331780,48932,199149.907,All,missing
Panama,2003,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,507851,NA,73.059,1615933,NA,331780,49157,187448.22799999997,All,missing
Panama,2002,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,503871,NA,72.941,1586178,1467627,331780,48775,177651.936,All,missing
Panama,2001,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,499436,NA,72.808,1556561,1437484,331780,47631,166552.027,All,missing
Panama,2000,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,494206,955854.4339662169,72.652,1527027,1414017,331780,46116,157283.78100000002,All,missing
Panama,1999,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,489697,NA,72.47,1497559,1348950,331780,45496,146760.782,All,missing
Panama,1998,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,484767,NA,72.263,1468204,NA,331780,43415,138011.176,All,missing
Panama,1997,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,479676,NA,72.034,1439084,NA,331780,42971,128078.47600000001,All,missing
Panama,1996,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,474895,NA,71.785,1410373,NA,331780,41888,119881.705,All,missing
Panama,1995,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,470719,NA,71.522,1382203,NA,331780,41922,111958.443,All,missing
Panama,1994,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,466747,NA,71.251,1354597,NA,331780,41234,104303.969,All,missing
Panama,1993,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,463147,NA,70.979,1327534,NA,331780,40158,96909.98199999999,All,missing
Panama,1992,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,459778,NA,70.711,1300952,NA,331780,38339,91066.64000000001,All,missing
Panama,1991,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,456391,NA,70.451,1274795,NA,331780,37148,85411.265,All,missing
Panama,1990,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,452813,711266.9261923219,70.205,1248975,NA,331780,NA,79934.40000000001,All,missing
Panama,1989,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,449528,NA,69.973,1223506,984282,331780,NA,74633.866,All,missing
Panama,1988,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,446231,NA,69.753,1198374,948515,331780,NA,69505.692,All,missing
Panama,1987,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,442831,NA,69.54,1173502,946080,331780,NA,65716.112,All,missing
Panama,1986,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,439185,NA,69.331,1148778,920224,331780,NA,60885.234,All,missing
Panama,1985,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,435210,NA,69.123,1124131,895365,331780,NA,57330.681,All,missing
Panama,1984,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,431227,NA,68.913,1099510,866646,331780,NA,52776.48,All,missing
Panama,1983,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,426788,NA,68.695,1074938,875676,331780,NA,49447.148,All,missing
Panama,1982,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,421953,NA,68.466,1050481,837687,331780,NA,46221.164000000004,All,missing
Panama,1981,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,416902,NA,68.219,1026238,849872,331780,NA,43101.996,All,missing
Panama,1980,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,411754,520256.6386269376,67.95,1002307,840785,331780,NA,40092.28,All,missing
Panama,1979,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,406290,NA,67.651,978704,874711,331780,NA,37190.752,All,missing
Panama,1978,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,400652,NA,67.325,955408,861320,331780,NA,35350.096000000005,All,missing
Panama,1977,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,394701,NA,66.972,932321,874078,331780,NA,32631.235000000004,All,missing
Panama,1976,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,388178,NA,66.595,909316,870232,331780,NA,30007.428,All,missing
Panama,1975,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,380899,NA,66.2,886301,754383,331780,NA,28361.632,All,missing
Panama,1974,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,373744,NA,65.792,863251,698274,331780,NA,NA,All,missing
Panama,1973,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,366003,NA,65.38,840230,652223,331780,NA,NA,All,missing
Panama,1972,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,357792,NA,64.97,817350,588397,331780,NA,NA,All,missing
Panama,1971,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,349299,NA,64.563,794804,545539,331780,NA,NA,All,missing
Panama,1970,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,340655,NA,64.163,772706,495501,331780,NA,NA,All,missing
Panama,1969,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,332051,NA,63.769,751112,NA,331780,NA,NA,All,missing
Panama,1968,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,323315,NA,63.376,730015,NA,331780,NA,NA,All,missing
Panama,1967,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,314456,NA,62.98,709407,NA,331780,NA,NA,All,missing
Panama,1966,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,305439,NA,62.578,689250,NA,331780,NA,NA,All,missing
Panama,1965,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,296259,NA,62.166,669523,NA,331780,NA,NA,All,missing
Panama,1964,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,287404,NA,61.74,650246,NA,331780,NA,NA,All,missing
Panama,1963,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,278540,NA,61.298,631458,NA,331780,NA,NA,All,missing
Panama,1962,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,269719,NA,60.84,613182,NA,331780,NA,NA,All,missing
Panama,1961,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,260978,NA,60.365,595438,NA,331780,NA,NA,All,missing
Panama,1960,Male,PA,PAN,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD,252339,NA,59.874,578264,NA,331780,NA,NA,All,missing
Papua New Guinea,2019,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1505102,NA,NA,4296103,NA,NA,59200,NA,All,missing
Papua New Guinea,2018,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1489793,NA,65.576,4213887,NA,NA,55033,NA,All,missing
Papua New Guinea,2017,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1473966,NA,65.326,4132518,NA,NA,56285,NA,All,missing
Papua New Guinea,2016,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1458179,NA,65.07,4052302,2898589,NA,56651,1045493.9160000001,All,missing
Papua New Guinea,2015,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1442699,NA,64.809,3973384,NA,NA,56859,997319.384,All,missing
Papua New Guinea,2014,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1427292,NA,64.543,3896119,2596579,NA,59728,954549.155,All,missing
Papua New Guinea,2013,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1412046,NA,64.274,3820346,NA,NA,56847,913062.694,All,missing
Papua New Guinea,2012,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1395920,NA,64.002,3745032,NA,NA,55913,876337.4879999999,All,missing
Papua New Guinea,2011,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1377285,NA,63.727,3668767,NA,NA,53124,836478.876,All,missing
Papua New Guinea,2010,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1355279,1294300.6871096038,63.446,3590686,NA,NA,45853,797132.292,All,missing
Papua New Guinea,2009,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1333654,NA,63.155,3510131,NA,NA,45842,758188.2960000001,All,missing
Papua New Guinea,2008,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1308848,NA,62.853,3427754,NA,NA,40927,723256.094,All,missing
Papua New Guinea,2007,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1282353,NA,62.542,3345532,NA,NA,45533,685834.0599999999,All,missing
Papua New Guinea,2006,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1256488,NA,62.228,3266211,NA,NA,46805,653242.2000000001,All,missing
Papua New Guinea,2005,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1232684,NA,61.919,3191689,NA,NA,51131,622379.355,All,missing
Papua New Guinea,2004,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1209829,NA,61.628,3122847,NA,NA,52807,593340.93,All,missing
Papua New Guinea,2003,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1189209,NA,61.362,3058879,1522483,NA,56100,565892.615,All,missing
Papua New Guinea,2002,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1169739,NA,61.124,2997942,1418240,NA,56991,539629.5599999999,All,missing
Papua New Guinea,2001,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1149621,NA,60.91,2937347,1367744,NA,57131,514035.725,All,missing
Papua New Guinea,2000,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1127616,889820.600727082,60.715,2875181,1317020,NA,57762,488780.77,All,missing
Papua New Guinea,1999,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1107396,NA,60.527,2810784,NA,NA,57593,466590.14400000003,All,missing
Papua New Guinea,1998,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1086336,NA,60.334,2744881,1151632,NA,56599,441925.841,All,missing
Papua New Guinea,1997,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1065052,NA,60.123,2678537,1113797,NA,52473,420530.309,All,missing
Papua New Guinea,1996,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1044246,NA,59.889,2613414,1099864,NA,54490,397238.928,All,missing
Papua New Guinea,1995,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1024291,NA,59.628,2550711,1058969,NA,50632,377505.22800000006,All,missing
Papua New Guinea,1994,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1007184,NA,59.341,2490700,1019982,NA,50611,358660.80000000005,All,missing
Papua New Guinea,1993,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,990718,NA,59.033,2432902,NA,NA,51407,338173.378,All,missing
Papua New Guinea,1992,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,974596,NA,58.712,2376868,853810,NA,48013,320877.18,All,missing
Papua New Guinea,1991,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,958663,NA,58.38,2321888,833767,NA,45857,301845.44,All,missing
Papua New Guinea,1990,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,942863,NA,58.047,2267407,843667,NA,NA,285693.282,All,missing
Papua New Guinea,1989,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,926889,NA,57.724,2213415,867293,NA,NA,267823.21499999997,All,missing
Papua New Guinea,1988,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,910579,NA,57.412,2160044,843200,NA,NA,252725.148,All,missing
Papua New Guinea,1987,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,893650,NA,57.106,2107130,787427,NA,NA,238105.69,All,missing
Papua New Guinea,1986,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,875681,NA,56.799,2054495,NA,NA,NA,221885.46000000002,All,missing
Papua New Guinea,1985,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,856406,NA,56.471,2002052,NA,NA,NA,208213.40800000002,All,missing
Papua New Guinea,1984,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,837597,NA,56.098,1949680,NA,NA,NA,194968,All,missing
Papua New Guinea,1983,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,817841,NA,55.665,1897509,NA,NA,NA,182160.864,All,missing
Papua New Guinea,1982,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,797528,NA,55.161,1846041,NA,NA,NA,171681.81300000002,All,missing
Papua New Guinea,1981,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,777110,NA,54.586,1795979,NA,NA,NA,159842.13100000002,All,missing
Papua New Guinea,1980,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,756829,NA,53.95,1747820,NA,NA,NA,148564.7,All,missing
Papua New Guinea,1979,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,737891,NA,53.269,1701750,NA,NA,NA,139543.49999999997,All,missing
Papua New Guinea,1978,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,719531,NA,52.565,1657648,NA,NA,NA,130954.192,All,missing
Papua New Guinea,1977,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,701691,NA,51.858,1615356,NA,NA,NA,121151.7,All,missing
Papua New Guinea,1976,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,684179,NA,51.156,1574607,NA,NA,NA,113371.70400000001,All,missing
Papua New Guinea,1975,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,666838,NA,50.459,1535177,NA,NA,NA,105927.213,All,missing
Papua New Guinea,1974,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,650939,NA,49.762,1497062,NA,NA,NA,NA,All,missing
Papua New Guinea,1973,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,635442,NA,49.054,1460325,NA,NA,NA,NA,All,missing
Papua New Guinea,1972,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,620340,NA,48.327,1424851,NA,NA,NA,NA,All,missing
Papua New Guinea,1971,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,605685,NA,47.584,1390503,NA,NA,NA,NA,All,missing
Papua New Guinea,1970,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,591408,NA,46.826,1357174,NA,NA,NA,NA,All,missing
Papua New Guinea,1969,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,578511,NA,46.057,1324814,NA,NA,NA,NA,All,missing
Papua New Guinea,1968,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,566198,NA,45.284,1293440,NA,NA,NA,NA,All,missing
Papua New Guinea,1967,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,554161,NA,44.514,1263171,NA,NA,NA,NA,All,missing
Papua New Guinea,1966,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,541810,NA,43.752,1234197,NA,NA,NA,NA,All,missing
Papua New Guinea,1965,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,528788,NA,43.004,1206640,NA,NA,NA,NA,All,missing
Papua New Guinea,1964,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,516695,NA,42.273,1180554,NA,NA,NA,NA,All,missing
Papua New Guinea,1963,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,504125,NA,41.559,1155895,NA,NA,NA,NA,All,missing
Papua New Guinea,1962,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,491312,NA,40.861,1132557,NA,NA,NA,NA,All,missing
Papua New Guinea,1961,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,478888,NA,40.18,1110348,NA,NA,NA,NA,All,missing
Papua New Guinea,1960,Female,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,467242,NA,39.515,1089194,NA,NA,NA,NA,All,missing
Papua New Guinea,2019,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1609183,NA,NA,4480006,NA,NA,155546,NA,All,missing
Papua New Guinea,2018,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1592641,NA,63.039,4392429,NA,NA,152637,NA,All,missing
Papua New Guinea,2017,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1575405,NA,62.784,4305511,NA,NA,152114,NA,All,missing
Papua New Guinea,2016,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1558007,NA,62.508,4219458,3475533,NA,152533,700430.028,All,missing
Papua New Guinea,2015,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1540701,NA,62.215,4134391,NA,NA,150905,661502.56,All,missing
Papua New Guinea,2014,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1523807,NA,61.911,4050612,3175074,NA,146065,627844.86,All,missing
Papua New Guinea,2013,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1506863,NA,61.603,3968033,NA,NA,147849,595204.95,All,missing
Papua New Guinea,2012,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1488915,NA,61.297,3885970,NA,NA,143664,559579.68,All,missing
Papua New Guinea,2011,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1468473,NA,60.997,3803433,NA,NA,141526,528677.187,All,missing
Papua New Guinea,2010,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1444803,1485359.273028411,60.702,3719821,NA,NA,99840,498456.014,All,missing
Papua New Guinea,2009,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1420940,NA,60.411,3634645,NA,NA,99807,472503.85000000003,All,missing
Papua New Guinea,2008,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1394048,NA,60.119,3548447,NA,NA,96518,443555.875,All,missing
Papua New Guinea,2007,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1365574,NA,59.825,3462982,NA,NA,95613,419020.822,All,missing
Papua New Guinea,2006,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1337763,NA,59.53,3380684,NA,NA,101082,395540.028,All,missing
Papua New Guinea,2005,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1311980,NA,59.237,3303214,NA,NA,104580,373263.18200000003,All,missing
Papua New Guinea,2004,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1287220,NA,58.952,3231398,NA,NA,108058,352222.382,All,missing
Papua New Guinea,2003,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1264723,NA,58.678,3164498,1856970,NA,109492,332272.29,All,missing
Papua New Guinea,2002,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1243369,NA,58.417,3100679,1774318,NA,110911,313168.57899999997,All,missing
Papua New Guinea,2001,Male,PG,PNG,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend,1221369,NA,58.166,3037282,1673340,NA,110770,297653.636,All,missing
