country,year,sex,iso2c,iso3c,region,capital,longitude,latitude,income,lending,lifexp,pop,primedu,smoke,unemployed,obese,none
Sub-Saharan Africa (IDA & IBRD countries),1962,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,39.8624966208444,118129529,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1962,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,42.7095278471369,119992169,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1963,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,40.2830341958361,121002745,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1963,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,43.1341708446053,122890681,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1964,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,40.692864658088,123983061,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1964,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,43.544919383188,125890682,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1965,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,41.0943441262568,127073074,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1965,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,43.9455538557713,128986737,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1966,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,41.4902329529616,130275840,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1966,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,44.3417323397466,132178582,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1967,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,41.8845844024652,133596796,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1967,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,44.7398470839801,135475428,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1968,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,42.2808857177626,137044747,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1968,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,45.1439269214215,138892477,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1969,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,42.6807838144561,140630111,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1969,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,45.5558542078412,142449973,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1970,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,43.0865539320423,144362317,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1970,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,45.9755501934201,146163872,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1971,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,43.4992625289931,148243683,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1971,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,46.4027022048993,150040385,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1972,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,43.9167908424983,152278401,82251870,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1972,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,46.8321662347462,154080873,60593104,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1973,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,44.3348616335667,156474494,85265640,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1973,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,47.258985345551,158286673,63102156,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1961,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,39.4311298941057,115361770,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1961,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,42.2701658194163,117205268,NA,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2012,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,56.545510179692,457127729,323414520,97382954,24951751,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2012,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,59.7708807285385,460599244,300076690,22191547,28302006,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2013,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,57.1620172853102,469861454,331642024,NA,25189758,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2013,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,60.4577035141809,473179616,308704176,NA,28665454,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1974,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,44.7492989965046,160841792,88533275,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1974,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,47.6788818734634,162658396,65721229,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1975,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,45.1568838611355,165387074,92872018,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1975,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.0882595639692,167196412,68925653,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1976,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,45.5540136137679,170115354,96825698,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1976,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.4849093356804,171903477,72070945,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1977,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,45.9382891262423,175025735,101916857,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1977,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.8678459689447,176782935,76202513,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1978,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,46.3076629169798,180107247,107472334,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1978,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,49.2365391243819,181832114,80782605,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1979,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,46.6604528135164,185350483,113300284,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1979,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,49.5909358039243,187053702,86225396,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1980,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,46.9986699860676,190743656,117254071,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1980,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,49.9353195435708,192444576,90131203,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1981,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,47.3163673288371,196280476,122527636,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1981,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,50.2636107081775,198001480,95067320,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1982,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,47.6140013960217,201963912,127939189,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1982,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,50.5802705074804,203724991,99410442,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1983,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,47.8897584041055,207804061,131702657,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1983,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,50.8816091089793,209621620,103909268,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1984,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.1365290031404,213818311,139174151,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1984,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.1622885994587,215703627,111558965,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1985,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.3418802299222,220014076,137268367,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1985,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.4126591010006,221973934,110669498,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1986,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.4933176126445,226397841,140379271,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1986,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.6188234853815,228437788,114027033,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1987,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.5837204819929,232963356,142579281,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1987,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.7743970682532,235089812,116248102,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1988,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.6152795240855,239686916,144777484,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1988,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.8767497643602,241907376,117836929,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1989,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.5979522430556,246541925,145945721,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1989,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.9328413138246,248865466,118756933,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1990,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.5484693672844,253507724,151416720,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1990,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.9528057338624,255944127,123870146,NA,NA,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1991,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.4871017988426,260584171,156561788,NA,16655965,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1991,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.950557525744,263142742,128950755,NA,16214308,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1992,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.4287410000368,267779374,159317082,NA,17265331,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1992,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.9373425428923,270467095,131432456,NA,16849059,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1993,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.381660095875,275100133,165071141,NA,17980165,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1993,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.9184904882904,277920229,137220643,NA,17661396,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1994,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.3471296602507,282560629,166552053,NA,18440768,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1994,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.8929566482778,285511379,138752133,NA,18160301,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1995,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.3280762976428,290168781,170633254,NA,18804861,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1995,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.8619127879031,293244480,142606080,NA,18858896,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1996,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.3342468343695,297937091,176084635,NA,19325359,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1996,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.8321048848565,301130688,147920388,NA,19603833,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1997,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.3797172897006,305875319,180537953,NA,19835966,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1997,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.8209170765812,309179052,151964257,NA,20133863,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1998,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.47802445608,313998359,183824189,NA,20177954,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1998,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.8474600535421,317402297,155096095,NA,20780048,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1999,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.6414720636938,322327868,189620720,NA,20949547,NA,All
Sub-Saharan Africa (IDA & IBRD countries),1999,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.9300765333212,325820448,160383520,NA,21850410,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2000,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,48.8861038921231,330879743,196651917,NA,21351421,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2000,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,52.0899933749878,334447838,164881582,NA,22355129,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2001,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,49.2234248406564,339664076,208093393,NA,21811367,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2001,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,52.3438243261362,343291994,173912103,NA,22973180,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2002,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,49.6559842138595,348697136,218630101,NA,22389120,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2002,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,52.6989064237203,352369031,182333701,NA,24819016,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2003,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,50.1787235748082,358006396,228491098,NA,22628627,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2003,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,53.1554485783792,361709813,191379364,NA,25157577,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2004,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,50.7831680910015,367627748,239856014,NA,21984053,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2004,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,53.7084813803618,371355507,199835937,NA,24794012,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2005,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,51.4562743297912,377588320,254489348,NA,21979770,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2005,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,54.3515407585641,381336361,213577950,NA,25081020,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2006,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,52.1839330274855,387900099,272467029,NA,21618635,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2006,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,55.0735993359696,391666721,230140117,NA,25126817,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2007,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,52.9435744053603,398563939,277872033,93206743,21379324,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2007,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,55.8521427921705,402344595,236821643,24677774,24556569,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2008,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,53.7113968839949,409582256,284474707,NA,21140898,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2008,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,56.659155548031,413363201,250236604,NA,23174201,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2009,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,54.4683777566861,420949865,302574255,NA,22359932,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2009,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,57.473182128721,424705349,271483802,NA,24971115,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2010,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,55.1977722999431,432664613,308817735,95535958,23967287,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2010,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,58.2714271875227,436360493,281329206,23107473,28016743,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2011,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,55.8900173140087,444723180,317308252,NA,24423872,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2011,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,59.0393315549652,448322992,287497072,NA,28120555,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2016,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,58.7230166265869,509863273,356906858,101331481,28826334,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2016,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,62.1764269897429,512663268,340463098,20405769,34385883,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2017,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,59.1427144394588,523767049,366478612,NA,30517052,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2017,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,62.6316908721786,526386623,351179820,NA,35796885,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2014,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,57.7335189851511,482904637,339804606,99245587,25548995,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2014,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,61.0920134265566,486055150,319721472,21178483,30472692,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2015,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,58.2551372639977,496240705,348642791,NA,26212623,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2015,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,61.6663003089175,499217773,331012402,NA,31444936,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2018,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,59.5194210936156,537932967,377884817,103320115,30779660,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2018,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,63.0405274259693,540373553,363490306,19446727,36001974,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2019,Male,T6,TSS,Aggregates,,,,Aggregates,Aggregates,NA,552344837,387783100,NA,31926197,NA,All
Sub-Saharan Africa (IDA & IBRD countries),2019,Female,T6,TSS,Aggregates,,,,Aggregates,Aggregates,NA,554613061,373753188,NA,36909116,NA,All
Europe & Central Asia (IDA & IBRD countries),1992,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,63.325312138118,205839261,199556289,NA,13176565,NA,All
Europe & Central Asia (IDA & IBRD countries),1992,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,72.1946481486241,223293810,213855732,NA,13617128,NA,All
Europe & Central Asia (IDA & IBRD countries),1991,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,63.9852710456896,205005566,NA,NA,12454335,NA,All
Europe & Central Asia (IDA & IBRD countries),1991,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,72.7976046963381,222468225,NA,NA,12845757,NA,All
Europe & Central Asia (IDA & IBRD countries),1960,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,60.3747749945142,143143253,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1960,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,67.37074980551,164334620,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1961,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,60.8217919295158,145550907,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1961,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,67.8711336469733,166545928,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1962,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,61.1089143206381,147963654,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1962,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,68.2195930988095,168786498,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1963,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,61.4970951820408,150402945,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1963,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,68.6715587138291,171077405,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1964,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,61.7604262121454,152838215,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1964,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,68.9944910877698,173382974,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1965,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,61.988957970237,155174666,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1965,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,69.3253255301072,175600279,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1966,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.1152416942183,157171823,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1966,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,69.5813363924535,177426953,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1967,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.1108337074568,159227293,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1967,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,69.7243808303359,179330529,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1968,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.2473966247822,161233026,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1968,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,70.0038655449057,181198762,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1969,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.2144660178705,163168946,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1969,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,70.0991465396139,183012841,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1970,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.2740070265999,165030358,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1970,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,70.5223511242902,184768498,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1971,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.3487938363991,166879462,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1971,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,70.7678148274952,186534014,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1972,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.5191810573292,168790020,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1972,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,70.8768191997183,188383333,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1973,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.6075464450304,170700589,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1973,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,70.9872485780601,190241066,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1974,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.6815114860874,172632475,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1974,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,71.1984317931909,192114896,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1975,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.4287348128626,174590315,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1975,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,71.0438474020076,193999764,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1976,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.38274644839,176631519,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1976,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,71.0881191881244,195961555,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1977,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.2458365416335,178648801,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1977,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,71.2053215078919,197880313,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1978,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.2733113299413,180622694,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1978,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,71.2798451749624,199744102,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1979,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.2146233379326,182583118,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1979,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,71.3052042782522,201595866,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1980,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.2317825215278,184586468,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1980,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,71.382326331292,203502654,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1981,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.5374365841578,186621526,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1981,Female,T7,TEC,Aggregates,,,,Aggregates,Aggregates,71.6442458919793,205459196,NA,NA,NA,NA,All
Europe & Central Asia (IDA & IBRD countries),1982,Male,T7,TEC,Aggregates,,,,Aggregates,Aggregates,62.8855888490557,188599342,NA,NA,NA,NA,All
